champion,item_name,pick_count,win_rate
르블랑,마법사의 신발,23,60.87
르블랑,암흑의 인장,16,50.0
르블랑,그림자불꽃,16,56.25
르블랑,도란의 반지,15,66.67
르블랑,명석함의 아이오니아 장화,10,40.0
리 신,굶주린 히드라,95,44.21
리 신,도란의 검,77,46.75
리 신,판금 장화,61,40.98
리 신,갈라진 하늘,59,49.15
리 신,헤르메스의 발걸음,47,48.94
리 신,제어 와드,46,41.3
리 신,칠흑의 양날 도끼,44,47.73
리 신,월식,41,46.34
리 신,롱소드,33,24.24
리 신,장화,31,41.94
리 신,콜필드의 전투 망치,24,37.5
리 신,죽음의 무도,21,52.38
리 신,땅굴 채굴기,18,50.0
리 신,도란의 방패,17,47.06
리 신,강철 인장,17,58.82
리 신,맬모셔스의 아귀,16,62.5
리 신,곡괭이,15,40.0
리 신,끝없는 갈망,15,46.67
리 신,처형인의 대검,11,45.45
리 신,충전형 물약,11,45.45
리 신,독사의 송곳니,10,80.0
리븐,갈라진 하늘,765,58.17
리븐,도란의 검,735,51.29
리븐,명석함의 아이오니아 장화,660,58.03
리븐,원칙의 원형낫,441,54.42
리븐,죽음의 무도,436,62.61
리븐,롱소드,349,44.99
리븐,콜필드의 전투 망치,318,52.83
리븐,월식,316,55.7
리븐,칠흑의 양날 도끼,225,46.67
리븐,맬모셔스의 아귀,204,57.35
리븐,헤르메스의 발걸음,198,51.52
리븐,세릴다의 원한,189,62.96
리븐,판금 장화,180,48.89
리븐,강철 인장,147,63.27
리븐,충전형 물약,131,38.17
리븐,끝없는 갈망,131,61.07
리븐,장화,127,33.07
리븐,곡괭이,124,50.81
리븐,빛나는 티끌,87,47.13
리븐,주문포식자,78,57.69
리븐,굶주린 히드라,76,57.89
리븐,땅굴 채굴기,74,47.3
리븐,루비 수정,65,44.62
리븐,필멸자의 운명,64,56.25
리븐,처형인의 대검,62,51.61
리븐,독사의 송곳니,58,48.28
리븐,제어 와드,56,53.57
리븐,도란의 방패,43,34.88
리븐,최후의 속삭임,39,46.15
리븐,천 갑옷,37,51.35
리븐,마법무효화의 망토,29,62.07
리븐,수호 천사,29,65.52
리븐,탐식의 망치,25,48.0
리븐,톱날 단검,22,68.18
리븐,약간 신비한 신발,17,64.71
리븐,B.F. 대검,17,58.82
리븐,불경한 히드라,16,50.0
리븐,쇼진의 창,15,53.33
리븐,점화석,14,42.86
리븐,요새파괴자,12,41.67
리븐,수은 장식띠,12,75.0
리븐,야수화,11,36.36
리븐,스테락의 도전,10,70.0
리산드라,도란의 반지,94,52.13
리산드라,어둠불꽃 횃불,84,54.76
리산드라,리안드리의 고통,63,61.9
리산드라,명석함의 아이오니아 장화,47,57.45
리산드라,증폭의 고서,41,58.54
리산드라,마법사의 신발,40,55.0
리산드라,존야의 모래시계,38,68.42
리산드라,악의,30,56.67
리산드라,충전형 물약,30,46.67
리산드라,망각의 구,28,53.57
리산드라,암흑의 인장,25,64.0
리산드라,헤르메스의 발걸음,23,65.22
리산드라,그림자불꽃,22,59.09
리산드라,쓸데없이 큰 지팡이,21,57.14
리산드라,영겁의 지팡이,19,68.42
리산드라,기괴한 가면,18,50.0
리산드라,신속의 장화,17,52.94
리산드라,제어 와드,15,53.33
리산드라,운명의 재,14,50.0
리산드라,부서진 팔목 보호대,12,50.0
리산드라,마법공학 로켓 벨트,11,63.64
리산드라,역병의 보석,10,70.0
리산드라,판금 장화,10,60.0
리산드라,마법공학 교류 발전기,10,40.0
마스터 이,몰락한 왕의 검,74,48.65
마스터 이,구인수의 격노검,56,51.79
마스터 이,도란의 검,54,48.15
마스터 이,장화,30,43.33
마스터 이,판금 장화,28,53.57
마스터 이,거대한 히드라,25,48.0
마스터 이,곡괭이,20,45.0
마스터 이,롱소드,18,38.89
마스터 이,곡궁,16,43.75
마스터 이,크라켄 학살자,15,40.0
마스터 이,헤르메스의 발걸음,14,50.0
마스터 이,실험적 마공학판,12,50.0
마스터 이,단검,11,45.45
마스터 이,광전사의 군화,10,30.0
마오카이,종말의 겨울,108,46.3
마오카이,판금 장화,94,46.81
마오카이,도란의 방패,85,48.24
마오카이,정령의 형상,73,54.79
마오카이,원형질 안전벨트,64,53.13
마오카이,덤불 조끼,50,40.0
마오카이,명석함의 아이오니아 장화,50,52.0
마오카이,끝없는 절망,46,43.48
마오카이,점화석,44,40.91
마오카이,태양불꽃 방패,41,53.66
마오카이,헤르메스의 발걸음,39,41.03
마오카이,얼어붙은 심장,38,57.89
마오카이,루비 수정,35,42.86
마오카이,천 갑옷,33,48.48
마오카이,가시 갑옷,26,50.0
마오카이,밴들파이프,25,40.0
마오카이,제어 와드,22,27.27
마오카이,공허한 광휘,22,31.82
마오카이,여신의 눈물,22,22.73
마오카이,망령의 두건,20,55.0
마오카이,쇠사슬 조끼,17,64.71
마오카이,장화,17,35.29
마오카이,충전형 물약,16,12.5
마오카이,파수꾼의 갑옷,16,43.75
마오카이,마법무효화의 망토,15,33.33
마오카이,얼음 방패,12,41.67
마오카이,거인의 허리띠,12,58.33
마오카이,해신 작쇼,11,45.45
마오카이,도란의 반지,11,36.36
말자하,어둠불꽃 횃불,45,44.44
말자하,라일라이의 수정홀,35,37.14
말자하,마법사의 신발,30,36.67
말자하,리안드리의 고통,25,48.0
말자하,도란의 반지,22,31.82
말자하,증폭의 고서,13,30.77
말자하,망각의 구,11,45.45
말자하,명석함의 아이오니아 장화,10,30.0
말자하,기괴한 가면,10,30.0
말파이트,판금 장화,842,51.31
말파이트,태양불꽃 방패,750,51.33
말파이트,가시 갑옷,629,55.17
말파이트,도란의 반지,603,52.4
말파이트,얼어붙은 심장,461,55.75
말파이트,공허한 광휘,330,51.52
말파이트,헤르메스의 발걸음,330,55.15
말파이트,케이닉 루컨,314,49.04
말파이트,덤불 조끼,279,43.73
말파이트,천 갑옷,243,45.27
말파이트,음전자 망토,239,43.1
말파이트,도란의 방패,238,46.22
말파이트,루비 수정,215,46.05
말파이트,쇠사슬 조끼,176,53.98
말파이트,해신 작쇼,175,58.29
말파이트,충전형 물약,153,45.1
말파이트,거인의 허리띠,147,53.06
말파이트,파수꾼의 갑옷,133,53.38
말파이트,제어 와드,128,45.31
말파이트,악의,123,49.59
말파이트,망령의 두건,109,40.37
말파이트,장화,100,27.0
말파이트,마법무효화의 망토,95,42.11
말파이트,명석함의 아이오니아 장화,91,53.85
말파이트,란두인의 예언,86,60.47
말파이트,점화석,79,50.63
말파이트,끝없는 절망,76,56.58
말파이트,원형질 안전벨트,74,66.22
말파이트,바미의 불씨,63,41.27
말파이트,얼음 방패,50,60.0
말파이트,마법사의 신발,47,46.81
말파이트,밴들파이프,47,51.06
말파이트,지크의 융합,45,48.89
말파이트,폭풍 쇄도,42,50.0
말파이트,암흑의 인장,42,47.62
말파이트,심연의 가면,30,46.67
말파이트,증폭의 고서,28,53.57
말파이트,쓸데없이 큰 지팡이,24,58.33
말파이트,마법공학 교류 발전기,23,43.48
말파이트,그림자불꽃,22,36.36
말파이트,얼어붙은 건틀릿,21,85.71
말파이트,망각의 구,18,50.0
말파이트,종말의 겨울,18,55.56
말파이트,대자연의 힘,15,53.33
말파이트,빛나는 티끌,14,50.0
말파이트,존야의 모래시계,14,64.29
말파이트,원기 회복의 구슬,12,50.0
말파이트,신속의 장화,11,81.82
말파이트,여신의 눈물,10,50.0
모데카이저,균열 생성기,573,51.13
모데카이저,판금 장화,419,53.7
모데카이저,실험적 마공학판,369,56.1
모데카이저,도란의 반지,316,47.47
모데카이저,라일라이의 수정홀,250,47.6
모데카이저,헤르메스의 발걸음,227,55.51
모데카이저,마법공학 로켓 벨트,156,59.62
모데카이저,도란의 방패,137,49.64
모데카이저,증폭의 고서,129,40.31
모데카이저,존야의 모래시계,125,60.8
모데카이저,황혼과 새벽,102,64.71
모데카이저,루비 수정,99,51.52
모데카이저,리안드리의 고통,90,56.67
모데카이저,덤불 조끼,89,48.31
모데카이저,충전형 물약,84,41.67
모데카이저,망각의 구,83,49.4
모데카이저,장화,83,33.73
모데카이저,기괴한 가면,79,49.37
모데카이저,암흑의 인장,59,69.49
모데카이저,땅굴 채굴기,54,40.74
모데카이저,핏빛 저주,47,63.83
모데카이저,악마의 마법서,46,34.78
모데카이저,부서진 팔목 보호대,46,58.7
모데카이저,탐식의 망치,43,30.23
모데카이저,거인의 허리띠,39,48.72
모데카이저,제어 와드,36,36.11
모데카이저,방출의 마법봉,33,60.61
모데카이저,천 갑옷,32,37.5
모데카이저,추적자의 팔목 보호대,31,70.97
모데카이저,롱소드,30,46.67
모데카이저,쓸데없이 큰 지팡이,29,58.62
모데카이저,단검,26,23.08
모데카이저,운명의 재,25,44.0
모데카이저,정령의 형상,24,45.83
모데카이저,마법공학 총검,24,50.0
모데카이저,신속의 장화,23,34.78
모데카이저,파수꾼의 갑옷,23,60.87
모데카이저,마법공학 교류 발전기,22,54.55
모데카이저,해신 작쇼,21,57.14
모데카이저,마법사의 신발,20,55.0
모데카이저,가시 갑옷,20,65.0
모데카이저,마법무효화의 망토,18,61.11
모데카이저,대자연의 힘,15,86.67
모데카이저,점화석,14,50.0
모데카이저,명석함의 아이오니아 장화,13,53.85
모데카이저,란두인의 예언,13,38.46
모데카이저,내셔의 이빨,13,69.23
모데카이저,음전자 망토,13,69.23
모데카이저,쇠사슬 조끼,12,58.33
문도 박사,강철심장,1062,46.99
문도 박사,신속의 장화,607,52.22
문도 박사,도란의 방패,579,43.18
문도 박사,정령의 형상,480,51.46
문도 박사,워모그의 갑옷,400,49.0
문도 박사,덤불 조끼,318,44.03
문도 박사,판금 장화,294,43.2
문도 박사,거인의 허리띠,266,40.98
문도 박사,란두인의 예언,263,52.85
문도 박사,루비 수정,246,42.28
문도 박사,끝없는 절망,209,51.67
문도 박사,가시 갑옷,153,47.71
문도 박사,망령의 두건,116,37.93
문도 박사,장화,102,35.29
문도 박사,충전형 물약,98,44.9
문도 박사,점화석,97,44.33
문도 박사,파수꾼의 갑옷,94,46.81
문도 박사,쇠사슬 조끼,93,55.91
문도 박사,천 갑옷,89,32.58
문도 박사,땅굴 채굴기,80,48.75
문도 박사,약간 신비한 신발,80,28.75
문도 박사,거대한 히드라,74,66.22
문도 박사,마법무효화의 망토,60,40.0
문도 박사,헤르메스의 발걸음,52,44.23
문도 박사,원형질 안전벨트,48,45.83
문도 박사,제어 와드,44,50.0
문도 박사,수정 팔 보호구,35,17.14
문도 박사,지배자의 피갑옷,34,55.88
문도 박사,해신 작쇼,29,72.41
문도 박사,음전자 망토,28,39.29
문도 박사,망자의 갑옷,22,54.55
문도 박사,대자연의 힘,18,66.67
문도 박사,케이닉 루컨,15,33.33
문도 박사,원기 회복의 구슬,15,53.33
문도 박사,티아맷,14,64.29
문도 박사,스테락의 도전,13,53.85
문도 박사,빛나는 티끌,12,58.33
문도 박사,비상의 월갑,10,60.0
바루스,도란의 검,619,49.76
바루스,내셔의 이빨,589,55.01
바루스,황혼과 새벽,365,52.6
바루스,실험적 마공학판,363,49.04
바루스,판금 장화,322,51.55
바루스,균열 생성기,268,53.36
바루스,존야의 모래시계,215,56.28
바루스,헤르메스의 발걸음,186,54.3
바루스,구인수의 격노검,177,45.76
바루스,증폭의 고서,169,46.15
바루스,광전사의 군화,155,43.23
바루스,신속의 장화,152,49.34
바루스,쓸데없이 큰 지팡이,119,57.98
바루스,마법사의 신발,110,57.27
바루스,경계,107,44.86
바루스,충전형 물약,99,48.48
바루스,곡궁,97,46.39
바루스,암흑의 인장,95,55.79
바루스,장화,86,29.07
바루스,제어 와드,75,52.0
바루스,방출의 마법봉,72,55.56
바루스,단검,70,34.29
바루스,기괴한 가면,65,53.85
바루스,악마의 마법서,54,24.07
바루스,부서진 팔목 보호대,53,66.04
바루스,공허의 지팡이,53,54.72
바루스,추적자의 팔목 보호대,50,66.0
바루스,루비 수정,47,40.43
바루스,몰락한 왕의 검,41,41.46
바루스,밴시의 장막,41,53.66
바루스,마법사의 최후,40,45.0
바루스,역병의 보석,38,52.63
바루스,라바돈의 죽음모자,30,40.0
바루스,해신 작쇼,27,62.96
바루스,점화석,25,56.0
바루스,천 갑옷,24,58.33
바루스,신록의 장벽,23,56.52
바루스,땅굴 채굴기,23,47.83
바루스,롱소드,23,34.78
바루스,온기가 필요한 자의 도끼,22,40.91
바루스,그림자불꽃,22,36.36
바루스,선체파괴자,22,27.27
바루스,폭풍 쇄도,21,42.86
바루스,마법공학 교류 발전기,20,50.0
바루스,곡괭이,19,42.11
바루스,음전자 망토,19,42.11
바루스,란두인의 예언,19,47.37
바루스,광휘의 검,16,31.25
바루스,탐식의 망치,15,26.67
바루스,거인의 허리띠,15,40.0
바루스,파수꾼의 갑옷,14,28.57
바루스,마법무효화의 망토,12,41.67
바루스,마법공학 로켓 벨트,10,30.0
베인,도란의 검,647,50.7
베인,광전사의 군화,590,51.36
베인,폭풍갈퀴,492,55.69
베인,삼위일체,328,57.01
베인,몰락한 왕의 검,224,52.23
베인,신속의 장화,179,58.1
베인,실험적 마공학판,175,54.29
베인,악마사냥꾼의 화살,137,63.5
베인,롱소드,127,47.24
베인,구인수의 격노검,125,52.8
베인,단검,114,42.98
베인,벼락폭풍검,108,53.7
베인,곡궁,104,38.46
베인,충전형 물약,97,41.24
베인,곡괭이,89,34.83
베인,무한의 대검,89,66.29
베인,민첩성의 망토,79,40.51
베인,고속 연사포,74,62.16
베인,제어 와드,70,54.29
베인,B.F. 대검,68,57.35
베인,정찰병의 새총,64,48.44
베인,탐식의 망치,57,56.14
베인,장화,56,32.14
베인,마법사의 최후,55,56.36
베인,정수 약탈자,49,51.02
베인,열정의 검,48,60.42
베인,판금 장화,47,57.45
베인,경계,42,47.62
베인,온기가 필요한 자의 도끼,39,43.59
베인,수은 장식띠,38,60.53
베인,흡혈의 낫,37,35.14
베인,크라켄 학살자,37,43.24
베인,수확의 낫,36,47.22
베인,야수화,36,61.11
베인,루비 수정,30,50.0
베인,유령 무희,28,67.86
베인,헤르메스의 발걸음,27,44.44
베인,땅굴 채굴기,22,59.09
베인,음전자 망토,21,47.62
베인,스태틱의 단검,17,47.06
베인,광휘의 검,17,41.18
베인,빛나는 티끌,16,37.5
베인,주문포식자,15,40.0
베인,헤르메스의 시미터,15,53.33
베인,톱날 단검,14,64.29
베인,거인의 허리띠,13,46.15
베인,마법무효화의 망토,13,76.92
베인,란두인의 예언,13,69.23
베인,맬모셔스의 아귀,12,41.67
베인,도미닉 경의 인사,12,83.33
베인,증폭의 고서,12,25.0
베인,절정의 화살,11,54.55
베인,해신 작쇼,10,70.0
벨베스,몰락한 왕의 검,71,50.7
벨베스,발걸음 분쇄기,51,50.98
벨베스,판금 장화,46,43.48
벨베스,도란의 검,45,57.78
벨베스,장화,23,65.22
벨베스,도란의 방패,21,33.33
벨베스,충전형 물약,20,60.0
벨베스,롱소드,19,52.63
벨베스,곡궁,14,28.57
벨베스,헤르메스의 발걸음,13,53.85
벨베스,강철 인장,12,41.67
벨베스,탐식의 망치,12,58.33
벨베스,주문포식자,10,40.0
벨코즈,신속의 장화,25,56.0
벨코즈,도란의 반지,19,63.16
벨코즈,어둠불꽃 횃불,18,55.56
벨코즈,증폭의 고서,14,57.14
벨코즈,우주의 추진력,12,75.0
벨코즈,악마의 마법서,12,50.0
볼리베어,명석함의 아이오니아 장화,879,51.31
볼리베어,정령의 형상,613,55.63
볼리베어,종말의 겨울,552,55.62
볼리베어,도란의 반지,458,45.63
볼리베어,점화석,427,42.62
볼리베어,얼어붙은 심장,382,59.16
볼리베어,나보리 명멸검,335,51.64
볼리베어,끝없는 절망,309,55.66
볼리베어,마법공학 총검,190,46.84
볼리베어,황혼과 새벽,188,51.06
볼리베어,판금 장화,167,46.71
볼리베어,밴들파이프,165,53.33
볼리베어,헤르메스의 발걸음,150,50.0
볼리베어,도란의 방패,150,41.33
볼리베어,루비 수정,144,38.89
볼리베어,균열 생성기,127,50.39
볼리베어,여신의 눈물,125,32.0
볼리베어,파수꾼의 갑옷,121,47.11
볼리베어,천 갑옷,108,36.11
볼리베어,신속의 장화,92,47.83
볼리베어,혹한의 손길,91,47.25
볼리베어,망령의 두건,91,58.24
볼리베어,내셔의 이빨,91,48.35
볼리베어,덤불 조끼,89,50.56
볼리베어,얼음 방패,82,42.68
볼리베어,얼어붙은 건틀릿,80,47.5
볼리베어,쇠사슬 조끼,79,53.16
볼리베어,충전형 물약,78,39.74
볼리베어,구인수의 격노검,75,50.67
볼리베어,장화,72,27.78
볼리베어,단검,71,42.25
볼리베어,제어 와드,69,43.48
볼리베어,거인의 허리띠,61,55.74
볼리베어,도란의 검,58,46.55
볼리베어,빛나는 티끌,53,39.62
볼리베어,마법무효화의 망토,51,47.06
볼리베어,암흑의 인장,49,59.18
볼리베어,원형질 안전벨트,49,57.14
볼리베어,가시 갑옷,47,72.34
볼리베어,란두인의 예언,45,46.67
볼리베어,열정의 검,39,53.85
볼리베어,우주의 추진력,35,51.43
볼리베어,증폭의 고서,32,40.63
볼리베어,선체파괴자,31,41.94
볼리베어,악마의 마법서,25,44.0
볼리베어,기괴한 가면,24,50.0
볼리베어,해신 작쇼,24,58.33
볼리베어,존야의 모래시계,21,71.43
볼리베어,땅굴 채굴기,19,31.58
볼리베어,음전자 망토,19,42.11
볼리베어,광휘의 검,18,50.0
볼리베어,곡궁,17,41.18
볼리베어,방출의 마법봉,16,62.5
볼리베어,영겁의 지팡이,15,33.33
볼리베어,망각의 구,14,42.86
볼리베어,라바돈의 죽음모자,14,57.14
볼리베어,비상의 월갑,13,61.54
볼리베어,쓸데없이 큰 지팡이,13,46.15
볼리베어,크라켄 학살자,11,27.27
볼리베어,마법공학 로켓 벨트,11,36.36
볼리베어,추적자의 팔목 보호대,11,63.64
볼리베어,원기 회복의 구슬,10,40.0
볼리베어,곡괭이,10,40.0
브랜드,라일라이의 수정홀,17,29.41
브랜드,리안드리의 고통,13,30.77
블라디미르,균열 생성기,601,52.58
블라디미르,도란의 반지,582,46.91
블라디미르,우주의 추진력,575,48.7
블라디미르,명석함의 아이오니아 장화,532,49.25
블라디미르,암흑의 인장,515,51.26
블라디미르,신속의 장화,468,51.92
블라디미르,마법공학 로켓 벨트,395,56.2
블라디미르,라바돈의 죽음모자,373,56.84
블라디미르,쓸데없이 큰 지팡이,333,51.05
블라디미르,폭풍 쇄도,215,54.88
블라디미르,증폭의 고서,208,43.75
블라디미르,공허의 지팡이,178,52.25
블라디미르,존야의 모래시계,168,54.17
블라디미르,마법사의 신발,162,54.94
블라디미르,악마의 마법서,136,46.32
블라디미르,역병의 보석,124,54.84
블라디미르,망각의 구,114,42.98
블라디미르,메자이의 영혼약탈자,95,86.32
블라디미르,지평선의 초점,81,45.68
블라디미르,방출의 마법봉,81,48.15
블라디미르,그림자불꽃,76,59.21
블라디미르,제어 와드,74,50.0
블라디미르,기괴한 가면,73,50.68
블라디미르,마법공학 교류 발전기,71,42.25
블라디미르,에테르 환영,58,43.1
블라디미르,충전형 물약,56,25.0
블라디미르,부서진 팔목 보호대,51,64.71
블라디미르,추적자의 팔목 보호대,44,47.73
블라디미르,리안드리의 고통,32,53.13
블라디미르,무덤꽃,28,60.71
블라디미르,빛나는 티끌,25,44.0
블라디미르,장화,20,5.0
블라디미르,점화석,20,35.0
블라디미르,핏빛 저주,19,57.89
블라디미르,루비 수정,15,26.67
블라디미르,모렐로노미콘,12,75.0
블라디미르,헤르메스의 발걸음,11,45.45
비에고,도란의 검,32,56.25
비에고,크라켄 학살자,29,58.62
비에고,몰락한 왕의 검,25,52.0
비에고,판금 장화,24,70.83
비에고,징수의 총,21,66.67
비에고,헤르메스의 발걸음,17,41.18
비에고,불멸의 철갑궁,15,53.33
비에고,롱소드,13,38.46
비에고,장화,12,25.0
비에고,무한의 대검,11,63.64
빅토르,도란의 반지,37,48.65
빅토르,어둠불꽃 횃불,36,52.78
빅토르,마법사의 신발,22,45.45
빅토르,명석함의 아이오니아 장화,19,63.16
빅토르,리안드리의 고통,17,64.71
빅토르,증폭의 고서,16,62.5
빅토르,리치베인,13,53.85
빅토르,영겁의 지팡이,13,61.54
빅토르,신속의 장화,12,33.33
빅토르,존야의 모래시계,12,83.33
빅토르,충전형 물약,11,18.18
빅토르,라바돈의 죽음모자,11,54.55
빅토르,암흑의 인장,11,45.45
빅토르,쓸데없이 큰 지팡이,10,50.0
뽀삐,종말의 겨울,509,54.03
뽀삐,갈라진 하늘,441,53.29
뽀삐,판금 장화,437,53.78
뽀삐,도란의 방패,309,52.43
뽀삐,헤르메스의 발걸음,231,48.92
뽀삐,여신의 눈물,184,47.28
뽀삐,덤불 조끼,160,53.13
뽀삐,루비 수정,152,48.68
뽀삐,태양불꽃 방패,111,62.16
뽀삐,가시 갑옷,99,55.56
뽀삐,점화석,96,52.08
뽀삐,쇠사슬 조끼,94,61.7
뽀삐,충전형 물약,86,47.67
뽀삐,거인의 허리띠,83,45.78
뽀삐,얼어붙은 건틀릿,80,57.5
뽀삐,공허한 광휘,78,43.59
뽀삐,천 갑옷,70,45.71
뽀삐,제어 와드,69,40.58
뽀삐,음전자 망토,68,47.06
뽀삐,도란의 검,68,54.41
뽀삐,끝없는 절망,68,67.65
뽀삐,정령의 형상,58,60.34
뽀삐,장화,54,55.56
뽀삐,망령의 두건,53,39.62
뽀삐,란두인의 예언,47,46.81
뽀삐,케이닉 루컨,46,52.17
뽀삐,마법무효화의 망토,44,43.18
뽀삐,파수꾼의 갑옷,39,51.28
뽀삐,처형인의 대검,34,55.88
뽀삐,원형질 안전벨트,32,56.25
뽀삐,해신 작쇼,24,54.17
뽀삐,땅굴 채굴기,19,47.37
뽀삐,바미의 불씨,17,23.53
뽀삐,콜필드의 전투 망치,16,37.5
뽀삐,혹한의 손길,15,60.0
뽀삐,광휘의 검,14,78.57
뽀삐,얼어붙은 심장,12,58.33
뽀삐,빛나는 티끌,12,41.67
뽀삐,신속의 장화,10,60.0
사이온,판금 장화,1167,46.87
사이온,도란의 방패,1046,44.36
사이온,태양불꽃 방패,1040,46.83
사이온,끝없는 절망,927,52.0
사이온,공허한 광휘,803,46.58
사이온,가시 갑옷,647,48.69
사이온,헤르메스의 발걸음,579,46.8
사이온,덤불 조끼,474,43.67
사이온,해신 작쇼,469,47.76
사이온,쇠사슬 조끼,427,40.28
사이온,루비 수정,413,42.62
사이온,신속의 장화,373,47.45
사이온,거인의 허리띠,369,47.15
사이온,음전자 망토,311,41.16
사이온,점화석,274,41.24
사이온,천 갑옷,258,34.5
사이온,제어 와드,257,45.91
사이온,충전형 물약,254,40.16
사이온,거대한 히드라,242,50.83
사이온,원형질 안전벨트,191,51.31
사이온,란두인의 예언,191,49.74
사이온,케이닉 루컨,174,44.83
사이온,마법무효화의 망토,130,40.77
사이온,파수꾼의 갑옷,129,48.06
사이온,장화,129,26.36
사이온,얼어붙은 심장,117,52.99
사이온,강철심장,115,44.35
사이온,땅굴 채굴기,109,46.79
사이온,정령의 형상,92,53.26
사이온,지배자의 피갑옷,89,50.56
사이온,망령의 두건,89,44.94
사이온,밴들파이프,77,53.25
사이온,선체파괴자,56,51.79
사이온,바미의 불씨,55,38.18
사이온,수확의 낫,51,37.25
사이온,롱소드,48,39.58
사이온,대자연의 힘,34,32.35
사이온,기사의 맹세,30,50.0
사이온,요우무의 유령검,30,56.67
사이온,빛나는 티끌,29,44.83
사이온,약간 신비한 신발,26,46.15
사이온,심연의 가면,25,68.0
사이온,도란의 반지,25,24.0
사이온,명석함의 아이오니아 장화,24,37.5
사이온,비상의 월갑,24,37.5
사이온,티아맷,21,42.86
사이온,도란의 검,21,52.38
사이온,톱날 단검,20,45.0
사이온,처형인의 대검,17,41.18
사이온,얼어붙은 건틀릿,15,53.33
사이온,스테락의 도전,14,50.0
사이온,슈렐리아의 군가,13,46.15
사이온,원칙의 원형낫,12,50.0
사이온,여신의 눈물,11,36.36
사이온,리안드리의 고통,11,36.36
사이온,곡괭이,11,54.55
사이온,독사의 송곳니,11,54.55
사일러스,마법공학 로켓 벨트,410,51.22
사일러스,균열 생성기,371,50.67
사일러스,도란의 반지,346,49.42
사일러스,명석함의 아이오니아 장화,293,48.46
사일러스,존야의 모래시계,176,60.23
사일러스,증폭의 고서,170,42.94
사일러스,암흑의 인장,149,49.66
사일러스,헤르메스의 발걸음,139,56.12
사일러스,영겁의 지팡이,122,53.28
사일러스,마법사의 신발,108,48.15
사일러스,충전형 물약,88,38.64
사일러스,쓸데없이 큰 지팡이,88,54.55
사일러스,악마의 마법서,86,51.16
사일러스,그림자불꽃,75,52.0
사일러스,제어 와드,66,43.94
사일러스,기괴한 가면,61,62.3
사일러스,우주의 추진력,61,49.18
사일러스,부서진 팔목 보호대,59,45.76
사일러스,장화,49,32.65
사일러스,추적자의 팔목 보호대,42,45.24
사일러스,망각의 구,41,48.78
사일러스,마법공학 총검,38,52.63
사일러스,판금 장화,35,62.86
사일러스,라바돈의 죽음모자,30,53.33
사일러스,마법공학 교류 발전기,22,36.36
사일러스,리안드리의 고통,19,52.63
사일러스,역병의 보석,18,38.89
사일러스,점화석,18,55.56
사일러스,도란의 방패,18,33.33
사일러스,천 갑옷,18,38.89
사일러스,빛나는 티끌,15,46.67
사일러스,루비 수정,13,30.77
사일러스,공허의 지팡이,13,53.85
사일러스,메자이의 영혼약탈자,11,72.73
사일러스,핏빛 저주,11,63.64
사일러스,에테르 환영,10,70.0
세나,신속의 장화,15,66.67
세나,스태틱의 단검,12,66.67
세주아니,라일라이의 수정홀,339,51.62
세주아니,도란의 반지,209,44.98
세주아니,명석함의 아이오니아 장화,195,48.21
세주아니,판금 장화,164,54.27
세주아니,끝없는 절망,154,56.49
세주아니,원형질 안전벨트,110,65.45
세주아니,헤르메스의 발걸음,98,54.08
세주아니,종말의 겨울,88,48.86
세주아니,밴들파이프,86,56.98
세주아니,루비 수정,81,37.04
세주아니,암흑의 인장,70,57.14
세주아니,점화석,61,49.18
세주아니,케이닉 루컨,58,58.62
세주아니,거인의 허리띠,56,51.79
세주아니,제어 와드,55,41.82
세주아니,가시 갑옷,54,48.15
세주아니,음전자 망토,51,47.06
세주아니,파수꾼의 갑옷,50,42.0
세주아니,해신 작쇼,49,61.22
세주아니,도란의 방패,49,44.9
세주아니,쇠사슬 조끼,48,58.33
세주아니,덤불 조끼,43,37.21
세주아니,란두인의 예언,42,69.05
세주아니,충전형 물약,39,41.03
세주아니,우주의 추진력,37,40.54
세주아니,천 갑옷,33,42.42
세주아니,강철심장,31,38.71
세주아니,황혼과 새벽,28,42.86
세주아니,얼어붙은 심장,27,59.26
세주아니,여신의 눈물,25,36.0
세주아니,메자이의 영혼약탈자,21,95.24
세주아니,망각의 구,21,47.62
세주아니,장화,21,28.57
세주아니,태양불꽃 방패,18,61.11
세주아니,심연의 가면,17,52.94
세주아니,망령의 두건,17,64.71
세주아니,균열 생성기,17,29.41
세주아니,마법무효화의 망토,15,46.67
세주아니,약간 신비한 신발,14,28.57
세주아니,부서진 팔목 보호대,12,66.67
세주아니,공허한 광휘,11,36.36
세주아니,모렐로노미콘,10,40.0
세트,발걸음 분쇄기,1037,48.99
세트,지배자의 피갑옷,610,51.64
세트,도란의 검,470,51.28
세트,땅굴 채굴기,457,43.98
세트,신속의 장화,404,55.69
세트,판금 장화,383,48.56
세트,루비 수정,335,39.1
세트,선체파괴자,194,58.76
세트,롱소드,193,38.34
세트,도란의 방패,186,37.1
세트,거인의 허리띠,186,59.14
세트,헤르메스의 발걸음,179,39.66
세트,워모그의 갑옷,179,54.75
세트,스테락의 도전,176,50.57
세트,장화,134,29.1
세트,충전형 물약,126,41.27
세트,곡괭이,112,50.89
세트,처형인의 대검,112,38.39
세트,칠흑의 양날 도끼,79,56.96
세트,탐식의 망치,42,23.81
세트,제어 와드,42,50.0
세트,쇼진의 창,37,51.35
세트,단검,29,10.34
